"state","county","fips","candidate","party","votes","total_votes"
"OH","Fulton",39051,"DONALD TRUMP","Republican",13709,21225
"OH","Fulton",39051,"OTHER","Other",1447,21225
"OH","Gallia",39053,"HILLARY CLINTON","Democrat",2628,12931
"OH","Gallia",39053,"DONALD TRUMP","Republican",9822,12931
"OH","Gallia",39053,"OTHER","Other",481,12931
"OH","Geauga",39055,"HILLARY CLINTON","Democrat",17569,49941
"OH","Geauga",39055,"DONALD TRUMP","Republican",30227,49941
"OH","Geauga",39055,"OTHER","Other",2145,49941
"OH","Greene",39057,"HILLARY CLINTON","Democrat",28943,81858
"OH","Greene",39057,"DONALD TRUMP","Republican",48540,81858
"OH","Greene",39057,"OTHER","Other",4375,81858
"OH","Guernsey",39059,"HILLARY CLINTON","Democrat",4359,16557
"OH","Guernsey",39059,"DONALD TRUMP","Republican",11445,16557
"OH","Guernsey",39059,"OTHER","Other",753,16557
"OH","Hamilton",39061,"HILLARY CLINTON","Democrat",215719,409109
"OH","Hamilton",39061,"DONALD TRUMP","Republican",173665,409109
"OH","Hamilton",39061,"OTHER","Other",19725,409109
"OH","Hancock",39063,"HILLARY CLINTON","Democrat",9609,36023
"OH","Hancock",39063,"DONALD TRUMP","Republican",24183,36023
"OH","Hancock",39063,"OTHER","Other",2231,36023
"OH","Hardin",39065,"HILLARY CLINTON","Democrat",2920,12294
"OH","Hardin",39065,"DONALD TRUMP","Republican",8717,12294
"OH","Hardin",39065,"OTHER","Other",657,12294
"OH","Harrison",39067,"HILLARY CLINTON","Democrat",1688,7079
"OH","Harrison",39067,"DONALD TRUMP","Republican",5098,7079
"OH","Harrison",39067,"OTHER","Other",293,7079
"OH","Henry",39069,"HILLARY CLINTON","Democrat",3756,13932
"OH","Henry",39069,"DONALD TRUMP","Republican",9301,13932
"OH","Henry",39069,"OTHER","Other",875,13932
"OH","Highland",39071,"HILLARY CLINTON","Democrat",3773,18501
"OH","Highland",39071,"DONALD TRUMP","Republican",14020,18501
"OH","Highland",39071,"OTHER","Other",708,18501
"OH","Hocking",39073,"HILLARY CLINTON","Democrat",3775,12838
"OH","Hocking",39073,"DONALD TRUMP","Republican",8497,12838
"OH","Hocking",39073,"OTHER","Other",566,12838
"OH","Holmes",39075,"HILLARY CLINTON","Democrat",1788,11054
"OH","Holmes",39075,"DONALD TRUMP","Republican",8720,11054
"OH","Holmes",39075,"OTHER","Other",546,11054
"OH","Huron",39077,"HILLARY CLINTON","Democrat",7192,24834
"OH","Huron",39077,"DONALD TRUMP","Republican",16226,24834
"OH","Huron",39077,"OTHER","Other",1416,24834
"OH","Jackson",39079,"HILLARY CLINTON","Democrat",3226,13693
"OH","Jackson",39079,"DONALD TRUMP","Republican",9949,13693
"OH","Jackson",39079,"OTHER","Other",518,13693
"OH","Jefferson",39081,"HILLARY CLINTON","Democrat",9675,32201
"OH","Jefferson",39081,"DONALD TRUMP","Republican",21117,32201
"OH","Jefferson",39081,"OTHER","Other",1409,32201
"OH","Knox",39083,"HILLARY CLINTON","Democrat",8171,28687
"OH","Knox",39083,"DONALD TRUMP","Republican",19131,28687
"OH","Knox",39083,"OTHER","Other",1385,28687
"OH","Lake",39085,"HILLARY CLINTON","Democrat",46397,116246
"OH","Lake",39085,"DONALD TRUMP","Republican",64255,116246
"OH","Lake",39085,"OTHER","Other",5594,116246
"OH","Lawrence",39087,"HILLARY CLINTON","Democrat",6974,26607
"OH","Lawrence",39087,"DONALD TRUMP","Republican",18689,26607
"OH","Lawrence",39087,"OTHER","Other",944,26607
"OH","Licking",39089,"HILLARY CLINTON","Democrat",27376,82761
"OH","Licking",39089,"DONALD TRUMP","Republican",51241,82761
"OH","Licking",39089,"OTHER","Other",4144,82761
"OH","Logan",39091,"HILLARY CLINTON","Democrat",4647,21571
"OH","Logan",39091,"DONALD TRUMP","Republican",15957,21571
"OH","Logan",39091,"OTHER","Other",967,21571
"OH","Lorain",39093,"HILLARY CLINTON","Democrat",66949,140562
"OH","Lorain",39093,"DONALD TRUMP","Republican",66818,140562
"OH","Lorain",39093,"OTHER","Other",6795,140562
"OH","Lucas",39095,"HILLARY CLINTON","Democrat",110833,197556
"OH","Lucas",39095,"DONALD TRUMP","Republican",75698,197556
"OH","Lucas",39095,"OTHER","Other",11025,197556
"OH","Madison",39097,"HILLARY CLINTON","Democrat",4779,17290
"OH","Madison",39097,"DONALD TRUMP","Republican",11631,17290
"OH","Madison",39097,"OTHER","Other",880,17290
"OH","Mahoning",39099,"HILLARY CLINTON","Democrat",57381,115072
"OH","Mahoning",39099,"DONALD TRUMP","Republican",53616,115072
"OH","Mahoning",39099,"OTHER","Other",4075,115072
"OH","Marion",39101,"HILLARY CLINTON","Democrat",7928,26322
"OH","Marion",39101,"DONALD TRUMP","Republican",16961,26322
"OH","Marion",39101,"OTHER","Other",1433,26322
"OH","Medina",39103,"HILLARY CLINTON","Democrat",32182,91373
"OH","Medina",39103,"DONALD TRUMP","Republican",54810,91373
"OH","Medina",39103,"OTHER","Other",4381,91373
"OH","Meigs",39105,"HILLARY CLINTON","Democrat",2260,9985
"OH","Meigs",39105,"DONALD TRUMP","Republican",7309,9985
"OH","Meigs",39105,"OTHER","Other",416,9985
"OH","Mercer",39107,"HILLARY CLINTON","Democrat",3384,21726
"OH","Mercer",39107,"DONALD TRUMP","Republican",17506,21726
"OH","Mercer",39107,"OTHER","Other",836,21726
"OH","Miami",39109,"HILLARY CLINTON","Democrat",13120,52734
"OH","Miami",39109,"DONALD TRUMP","Republican",37079,52734
"OH","Miami",39109,"OTHER","Other",2535,52734
"OH","Monroe",39111,"HILLARY CLINTON","Democrat",1662,6795
"OH","Monroe",39111,"DONALD TRUMP","Republican",4868,6795
"OH","Monroe",39111,"OTHER","Other",265,6795
"OH","Montgomery",39113,"HILLARY CLINTON","Democrat",122016,258301
"OH","Montgomery",39113,"DONALD TRUMP","Republican",123909,258301
"OH","Montgomery",39113,"OTHER","Other",12376,258301
"OH","Morgan",39115,"HILLARY CLINTON","Democrat",1736,6443
"OH","Morgan",39115,"DONALD TRUMP","Republican",4431,6443
"OH","Morgan",39115,"OTHER","Other",276,6443
"OH","Morrow",39117,"HILLARY CLINTON","Democrat",3761,16548
"OH","Morrow",39117,"DONALD TRUMP","Republican",11948,16548
"OH","Morrow",39117,"OTHER","Other",839,16548
"OH","Muskingum",39119,"HILLARY CLINTON","Democrat",11123,36991
"OH","Muskingum",39119,"DONALD TRUMP","Republican",24056,36991
"OH","Muskingum",39119,"OTHER","Other",1812,36991
"OH","Noble",39121,"HILLARY CLINTON","Democrat",1221,6013
"OH","Noble",39121,"DONALD TRUMP","Republican",4549,6013
"OH","Noble",39121,"OTHER","Other",243,6013
"OH","Ottawa",39123,"HILLARY CLINTON","Democrat",8285,22218
"OH","Ottawa",39123,"DONALD TRUMP","Republican",12653,22218
"OH","Ottawa",39123,"OTHER","Other",1280,22218
"OH","Paulding",39125,"HILLARY CLINTON","Democrat",2093,9047
"OH","Paulding",39125,"DONALD TRUMP","Republican",6500,9047
"OH","Paulding",39125,"OTHER","Other",454,9047
"OH","Perry",39127,"HILLARY CLINTON","Democrat",4138,14995
"OH","Perry",39127,"DONALD TRUMP","Republican",10228,14995
"OH","Perry",39127,"OTHER","Other",629,14995
"OH","Pickaway",39129,"HILLARY CLINTON","Democrat",6529,24745
"OH","Pickaway",39129,"DONALD TRUMP","Republican",17076,24745
"OH","Pickaway",39129,"OTHER","Other",1140,24745
"OH","Pike",39131,"HILLARY CLINTON","Democrat",3539,11879
"OH","Pike",39131,"DONALD TRUMP","Republican",7902,11879
"OH","Pike",39131,"OTHER","Other",438,11879
"OH","Portage",39133,"HILLARY CLINTON","Democrat",32397,76139
"OH","Portage",39133,"DONALD TRUMP","Republican",39971,76139
"OH","Portage",39133,"OTHER","Other",3771,76139
"OH","Preble",39135,"HILLARY CLINTON","Democrat",4325,20565
"OH","Preble",39135,"DONALD TRUMP","Republican",15446,20565
"OH","Preble",39135,"OTHER","Other",794,20565
"OH","Putnam",39137,"HILLARY CLINTON","Democrat",2922,18767
"OH","Putnam",39137,"DONALD TRUMP","Republican",14961,18767
"OH","Putnam",39137,"OTHER","Other",884,18767
"OH","Richland",39139,"HILLARY CLINTON","Democrat",16085,55214
"OH","Richland",39139,"DONALD TRUMP","Republican",36590,55214
"OH","Richland",39139,"OTHER","Other",2539,55214
"OH","Ross",39141,"HILLARY CLINTON","Democrat",10356,30380
"OH","Ross",39141,"DONALD TRUMP","Republican",18652,30380
"OH","Ross",39141,"OTHER","Other",1372,30380
"OH","Sandusky",39143,"HILLARY CLINTON","Democrat",9929,28044
"OH","Sandusky",39143,"DONALD TRUMP","Republican",16316,28044
"OH","Sandusky",39143,"OTHER","Other",1799,28044
"OH","Scioto",39145,"HILLARY CLINTON","Democrat",9132,30784
"OH","Scioto",39145,"DONALD TRUMP","Republican",20550,30784
"OH","Scioto",39145,"OTHER","Other",1102,30784
"OH","Seneca",39147,"HILLARY CLINTON","Democrat",7404,23987
"OH","Seneca",39147,"DONALD TRUMP","Republican",14825,23987
"OH","Seneca",39147,"OTHER","Other",1758,23987
"OH","Shelby",39149,"HILLARY CLINTON","Democrat",4243,23740
"OH","Shelby",39149,"DONALD TRUMP","Republican",18590,23740
"OH","Shelby",39149,"OTHER","Other",907,23740
"OH","Stark",39151,"HILLARY CLINTON","Democrat",68146,175239
"OH","Stark",39151,"DONALD TRUMP","Republican",98388,175239
"OH","Stark",39151,"OTHER","Other",8705,175239
"OH","Summit",39153,"HILLARY CLINTON","Democrat",134256,257979
"OH","Summit",39153,"DONALD TRUMP","Republican",112026,257979
"OH","Summit",39153,"OTHER","Other",11697,257979
"OH","Trumbull",39155,"HILLARY CLINTON","Democrat",43014,96029
"OH","Trumbull",39155,"DONALD TRUMP","Republican",49024,96029
"OH","Trumbull",39155,"OTHER","Other",3991,96029
"OH","Tuscarawas",39157,"HILLARY CLINTON","Democrat",12188,41289
"OH","Tuscarawas",39157,"DONALD TRUMP","Republican",26918,41289
"OH","Tuscarawas",39157,"OTHER","Other",2183,41289
"OH","Union",39159,"HILLARY CLINTON","Democrat",7718,27429
"OH","Union",39159,"DONALD TRUMP","Republican",18096,27429
"OH","Union",39159,"OTHER","Other",1615,27429
"OH","Van Wert",39161,"HILLARY CLINTON","Democrat",2697,13770
"OH","Van Wert",39161,"DONALD TRUMP","Republican",10469,13770
"OH","Van Wert",39161,"OTHER","Other",604,13770
"OH","Vinton",39163,"HILLARY CLINTON","Democrat",1351,5502
"OH","Vinton",39163,"DONALD TRUMP","Republican",3883,5502
"OH","Vinton",39163,"OTHER","Other",268,5502
"OH","Warren",39165,"HILLARY CLINTON","Democrat",33730,117267
"OH","Warren",39165,"DONALD TRUMP","Republican",77643,117267
"OH","Warren",39165,"OTHER","Other",5894,117267
"OH","Washington",39167,"HILLARY CLINTON","Democrat",8026,29840
"OH","Washington",39167,"DONALD TRUMP","Republican",20514,29840
"OH","Washington",39167,"OTHER","Other",1300,29840
"OH","Wayne",39169,"HILLARY CLINTON","Democrat",15031,49853
"OH","Wayne",39169,"DONALD TRUMP","Republican",32270,49853
"OH","Wayne",39169,"OTHER","Other",2552,49853
"OH","Williams",39171,"HILLARY CLINTON","Democrat",4358,17308
"OH","Williams",39171,"DONALD TRUMP","Republican",11939,17308
"OH","Williams",39171,"OTHER","Other",1011,17308
"OH","Wood",39173,"HILLARY CLINTON","Democrat",27318,64341
"OH","Wood",39173,"DONALD TRUMP","Republican",32498,64341
"OH","Wood",39173,"OTHER","Other",4525,64341
"OH","Wyandot",39175,"HILLARY CLINTON","Democrat",2515,10592
"OH","Wyandot",39175,"DONALD TRUMP","Republican",7468,10592
"OH","Wyandot",39175,"OTHER","Other",609,10592
"OK","Adair",40001,"HILLARY CLINTON","Democrat",1382,6513
"OK","Adair",40001,"DONALD TRUMP","Republican",4787,6513
"OK","Adair",40001,"OTHER","Other",344,6513
"OK","Alfalfa",40003,"HILLARY CLINTON","Democrat",216,2258
"OK","Alfalfa",40003,"DONALD TRUMP","Republican",1933,2258
"OK","Alfalfa",40003,"OTHER","Other",109,2258
"OK","Atoka",40005,"HILLARY CLINTON","Democrat",795,5018
"OK","Atoka",40005,"DONALD TRUMP","Republican",4084,5018
"OK","Atoka",40005,"OTHER","Other",139,5018
"OK","Beaver",40007,"HILLARY CLINTON","Democrat",176,2243
"OK","Beaver",40007,"DONALD TRUMP","Republican",1993,2243
"OK","Beaver",40007,"OTHER","Other",74,2243
"OK","Beckham",40009,"HILLARY CLINTON","Democrat",960,7552
"OK","Beckham",40009,"DONALD TRUMP","Republican",6308,7552
"OK","Beckham",40009,"OTHER","Other",284,7552
"OK","Blaine",40011,"HILLARY CLINTON","Democrat",711,3793
"OK","Blaine",40011,"DONALD TRUMP","Republican",2884,3793
"OK","Blaine",40011,"OTHER","Other",198,3793
"OK","Bryan",40013,"HILLARY CLINTON","Democrat",2804,13818
"OK","Bryan",40013,"DONALD TRUMP","Republican",10478,13818
"OK","Bryan",40013,"OTHER","Other",536,13818
"OK","Caddo",40015,"HILLARY CLINTON","Democrat",2420,9348
"OK","Caddo",40015,"DONALD TRUMP","Republican",6482,9348
"OK","Caddo",40015,"OTHER","Other",446,9348
"OK","Canadian",40017,"HILLARY CLINTON","Democrat",11674,55278
"OK","Canadian",40017,"DONALD TRUMP","Republican",39986,55278
"OK","Canadian",40017,"OTHER","Other",3618,55278
"OK","Carter",40019,"HILLARY CLINTON","Democrat",4002,18534
"OK","Carter",40019,"DONALD TRUMP","Republican",13752,18534
"OK","Carter",40019,"OTHER","Other",780,18534
"OK","Cherokee",40021,"HILLARY CLINTON","Democrat",5456,16490
"OK","Cherokee",40021,"DONALD TRUMP","Republican",9994,16490
"OK","Cherokee",40021,"OTHER","Other",1040,16490
"OK","Choctaw",40023,"HILLARY CLINTON","Democrat",1067,5426
"OK","Choctaw",40023,"DONALD TRUMP","Republican",4206,5426
"OK","Choctaw",40023,"OTHER","Other",153,5426
"OK","Cimarron",40025,"HILLARY CLINTON","Democrat",71,1079
"OK","Cimarron",40025,"DONALD TRUMP","Republican",963,1079
"OK","Cimarron",40025,"OTHER","Other",45,1079
"OK","Cleveland",40027,"HILLARY CLINTON","Democrat",38829,109450
"OK","Cleveland",40027,"DONALD TRUMP","Republican",62538,109450
"OK","Cleveland",40027,"OTHER","Other",8083,109450
"OK","Coal",40029,"HILLARY CLINTON","Democrat",411,2399
"OK","Coal",40029,"DONALD TRUMP","Republican",1898,2399
"OK","Coal",40029,"OTHER","Other",90,2399
"OK","Comanche",40031,"HILLARY CLINTON","Democrat",11463,32564
"OK","Comanche",40031,"DONALD TRUMP","Republican",19183,32564
"OK","Comanche",40031,"OTHER","Other",1918,32564
"OK","Cotton",40033,"HILLARY CLINTON","Democrat",424,2602
"OK","Cotton",40033,"DONALD TRUMP","Republican",2054,2602
"OK","Cotton",40033,"OTHER","Other",124,2602
"OK","Craig",40035,"HILLARY CLINTON","Democrat",1252,5785
"OK","Craig",40035,"DONALD TRUMP","Republican",4283,5785
"OK","Craig",40035,"OTHER","Other",250,5785
"OK","Creek",40037,"HILLARY CLINTON","Democrat",5841,28830
"OK","Creek",40037,"DONALD TRUMP","Republican",21575,28830
"OK","Creek",40037,"OTHER","Other",1414,28830
"OK","Custer",40039,"HILLARY CLINTON","Democrat",2104,10541
"OK","Custer",40039,"DONALD TRUMP","Republican",7826,10541
"OK","Custer",40039,"OTHER","Other",611,10541
"OK","Delaware",40041,"HILLARY CLINTON","Democrat",3311,15716
"OK","Delaware",40041,"DONALD TRUMP","Republican",11826,15716
"OK","Delaware",40041,"OTHER","Other",579,15716
"OK","Dewey",40043,"HILLARY CLINTON","Democrat",222,2248
"OK","Dewey",40043,"DONALD TRUMP","Republican",1965,2248
"OK","Dewey",40043,"OTHER","Other",61,2248
"OK","Ellis",40045,"HILLARY CLINTON","Democrat",155,1827
"OK","Ellis",40045,"DONALD TRUMP","Republican",1611,1827
"OK","Ellis",40045,"OTHER","Other",61,1827
"OK","Garfield",40047,"HILLARY CLINTON","Democrat",4397,21710
"OK","Garfield",40047,"DONALD TRUMP","Republican",16009,21710
"OK","Garfield",40047,"OTHER","Other",1304,21710
"OK","Garvin",40049,"HILLARY CLINTON","Democrat",1855,10546
"OK","Garvin",40049,"DONALD TRUMP","Republican",8253,10546
"OK","Garvin",40049,"OTHER","Other",438,10546
"OK","Grady",40051,"HILLARY CLINTON","Democrat",3882,22286
"OK","Grady",40051,"DONALD TRUMP","Republican",17316,22286
"OK","Grady",40051,"OTHER","Other",1088,22286
"OK","Grant",40053,"HILLARY CLINTON","Democrat",288,2201
"OK","Grant",40053,"DONALD TRUMP","Republican",1827,2201
"OK","Grant",40053,"OTHER","Other",86,2201
"OK","Greer",40055,"HILLARY CLINTON","Democrat",323,1896
"OK","Greer",40055,"DONALD TRUMP","Republican",1482,1896
"OK","Greer",40055,"OTHER","Other",91,1896
"OK","Harmon",40057,"HILLARY CLINTON","Democrat",225,977
"OK","Harmon",40057,"DONALD TRUMP","Republican",715,977
"OK","Harmon",40057,"OTHER","Other",37,977
"OK","Harper",40059,"HILLARY CLINTON","Democrat",134,1499
"OK","Harper",40059,"DONALD TRUMP","Republican",1318,1499
"OK","Harper",40059,"OTHER","Other",47,1499
"OK","Haskell",40061,"HILLARY CLINTON","Democrat",882,4738
"OK","Haskell",40061,"DONALD TRUMP","Republican",3701,4738
"OK","Haskell",40061,"OTHER","Other",155,4738
"OK","Hughes",40063,"HILLARY CLINTON","Democrat",961,4526
"OK","Hughes",40063,"DONALD TRUMP","Republican",3388,4526
"OK","Hughes",40063,"OTHER","Other",177,4526
"OK","Jackson",40065,"HILLARY CLINTON","Democrat",1473,7806
"OK","Jackson",40065,"DONALD TRUMP","Republican",5969,7806
"OK","Jackson",40065,"OTHER","Other",364,7806
"OK","Jefferson",40067,"HILLARY CLINTON","Democrat",365,2350
"OK","Jefferson",40067,"DONALD TRUMP","Republican",1910,2350
"OK","Jefferson",40067,"OTHER","Other",75,2350
"OK","Johnston",40069,"HILLARY CLINTON","Democrat",786,4018
"OK","Johnston",40069,"DONALD TRUMP","Republican",3093,4018
"OK","Johnston",40069,"OTHER","Other",139,4018
"OK","Kay",40071,"HILLARY CLINTON","Democrat",3738,16803
"OK","Kay",40071,"DONALD TRUMP","Republican",12172,16803
"OK","Kay",40071,"OTHER","Other",893,16803
"OK","Kingfisher",40073,"HILLARY CLINTON","Democrat",786,6131
"OK","Kingfisher",40073,"DONALD TRUMP","Republican",5156,6131
"OK","Kingfisher",40073,"OTHER","Other",189,6131
"OK","Kiowa",40075,"HILLARY CLINTON","Democrat",767,3493
"OK","Kiowa",40075,"DONALD TRUMP","Republican",2596,3493
"OK","Kiowa",40075,"OTHER","Other",130,3493
"OK","Latimer",40077,"HILLARY CLINTON","Democrat",797,4056
"OK","Latimer",40077,"DONALD TRUMP","Republican",3100,4056
"OK","Latimer",40077,"OTHER","Other",159,4056
"OK","Le Flore",40079,"HILLARY CLINTON","Democrat",3250,17221
"OK","Le Flore",40079,"DONALD TRUMP","Republican",13362,17221
"OK","Le Flore",40079,"OTHER","Other",609,17221
"OK","Lincoln",40081,"HILLARY CLINTON","Democrat",2430,14025
"OK","Lincoln",40081,"DONALD TRUMP","Republican",10854,14025
"OK","Lincoln",40081,"OTHER","Other",741,14025
"OK","Logan",40083,"HILLARY CLINTON","Democrat",4248,18979
"OK","Logan",40083,"DONALD TRUMP","Republican",13633,18979
"OK","Logan",40083,"OTHER","Other",1098,18979
"OK","Love",40085,"HILLARY CLINTON","Democrat",735,3789
"OK","Love",40085,"DONALD TRUMP","Republican",2922,3789
"OK","Love",40085,"OTHER","Other",132,3789
"OK","Mcclain",40087,"HILLARY CLINTON","Democrat",2894,16858
"OK","Mcclain",40087,"DONALD TRUMP","Republican",13169,16858
"OK","Mcclain",40087,"OTHER","Other",795,16858
"OK","Mccurtain",40089,"HILLARY CLINTON","Democrat",1802,10726
"OK","Mccurtain",40089,"DONALD TRUMP","Republican",8656,10726
"OK","Mccurtain",40089,"OTHER","Other",268,10726
"OK","Mcintosh",40091,"HILLARY CLINTON","Democrat",2123,7963
"OK","Mcintosh",40091,"DONALD TRUMP","Republican",5505,7963
"OK","Mcintosh",40091,"OTHER","Other",335,7963
"OK","Major",40093,"HILLARY CLINTON","Democrat",310,3407
"OK","Major",40093,"DONALD TRUMP","Republican",2948,3407
"OK","Major",40093,"OTHER","Other",149,3407
"OK","Marshall",40095,"HILLARY CLINTON","Democrat",1096,5492
"OK","Marshall",40095,"DONALD TRUMP","Republican",4206,5492
"OK","Marshall",40095,"OTHER","Other",190,5492
"OK","Mayes",40097,"HILLARY CLINTON","Democrat",3423,15717
"OK","Mayes",40097,"DONALD TRUMP","Republican",11555,15717
"OK","Mayes",40097,"OTHER","Other",739,15717
"OK","Murray",40099,"HILLARY CLINTON","Democrat",1087,5528
"OK","Murray",40099,"DONALD TRUMP","Republican",4175,5528
"OK","Murray",40099,"OTHER","Other",266,5528
"OK","Muskogee",40101,"HILLARY CLINTON","Democrat",7977,24216
"OK","Muskogee",40101,"DONALD TRUMP","Republican",15043,24216
"OK","Muskogee",40101,"OTHER","Other",1196,24216
"OK","Noble",40103,"HILLARY CLINTON","Democrat",901,4878
"OK","Noble",40103,"DONALD TRUMP","Republican",3715,4878
"OK","Noble",40103,"OTHER","Other",262,4878
"OK","Nowata",40105,"HILLARY CLINTON","Democrat",742,4237
"OK","Nowata",40105,"DONALD TRUMP","Republican",3321,4237
"OK","Nowata",40105,"OTHER","Other",174,4237
"OK","Okfuskee",40107,"HILLARY CLINTON","Democrat",943,3943
"OK","Okfuskee",40107,"DONALD TRUMP","Republican",2800,3943
"OK","Okfuskee",40107,"OTHER","Other",200,3943
"OK","Oklahoma",40109,"HILLARY CLINTON","Democrat",112813,273942
"OK","Oklahoma",40109,"DONALD TRUMP","Republican",141569,273942
"OK","Oklahoma",40109,"OTHER","Other",19560,273942
"OK","Okmulgee",40111,"HILLARY CLINTON","Democrat",4385,13949
"OK","Okmulgee",40111,"DONALD TRUMP","Republican",8944,13949
"OK","Okmulgee",40111,"OTHER","Other",620,13949
"OK","Osage",40113,"HILLARY CLINTON","Democrat",5597,18966
"OK","Osage",40113,"DONALD TRUMP","Republican",12577,18966
"OK","Osage",40113,"OTHER","Other",792,18966
"OK","Ottawa",40115,"HILLARY CLINTON","Democrat",2584,10690
"OK","Ottawa",40115,"DONALD TRUMP","Republican",7631,10690
"OK","Ottawa",40115,"OTHER","Other",475,10690
"OK","Pawnee",40117,"HILLARY CLINTON","Democrat",1344,6364
"OK","Pawnee",40117,"DONALD TRUMP","Republican",4729,6364
